site_id,sample_id,site_code,day,month,year,date,latitude,longitude,waterbody_name,waterbody_type,state,EQR,EQC,river_type,dipt_rich,dipt_fam_rich,dipt_abund,vec_fam_rich,vec_abund,Agricultural.areas_100m,Artificial.surfaces_100m,Forest.and.semi.natural.areas_100m,Water.bodies_100m,Wetlands_100m,Agricultural.areas_200m,Artificial.surfaces_200m,Forest.and.semi.natural.areas_200m,Water.bodies_200m,Wetlands_200m,Agricultural.areas_300m,Artificial.surfaces_300m,Forest.and.semi.natural.areas_300m,Water.bodies_300m,Wetlands_300m,ppt,q,tmax,tmin,ws
LTL388,LTL388_20.5.2015,LTL388_2015,20,5,2015,20/5/2015,55.2798389,26.66954098,,lake,,0.64,Good,,4,4,158,0,0,0,0,0,1,0,0,0,0.153846154,0.846153846,0,0.034482759,0,0.275862069,0.689655172,0,56.88333333,10.69166667,11.0725,3.484166667,2.843333333
LTL389,LTL389_11.5.2016,LTL389_2016,11,5,2016,11/5/2016,55.19938148,26.63678841,,lake,,0.93,High,,3,3,52,1,34,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,50.80833333,16.84166667,11.07833333,3.350833333,2.789166667
LTL389,LTL389_16.5.2023,LTL389_2023,16,5,2023,16/5/2023,55.19938148,26.63678841,,lake,,0.41,Moderate,,1,1,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,67.2,4.425,14.3,6.1875,2.6125
LTL39,LTL39_28.4.2014,LTL39_2014,28,4,2014,28/4/2014,55.61361451,26.29796133,,lake,,0.72,Good,,1,1,14,1,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,54.01666667,22.06666667,11.3325,3.8475,2.936666667
LTL39,LTL39_27.4.2015,LTL39_2015,27,4,2015,27/4/2015,55.61361451,26.29796133,,lake,,0.81,High,,2,2,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,53.1,9.158333333,11.28583333,3.478333333,2.845
LTL39,LTL39_3.5.2016,LTL39_2016,3,5,2016,3/5/2016,55.61361451,26.29796133,,lake,,0.55,Good,,1,1,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,46.73333333,13.26666667,11.05333333,3.219166667,2.8725
LTL39,LTL39_24.4.2019,LTL39_2019,24,4,2019,24/4/2019,55.61361451,26.29796133,,lake,,0.61,Good,,1,1,38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,49.2,17.44166667,12.33333333,4.233333333,3.025
LTL390,LTL390_27.5.2014,LTL390_2014,27,5,2014,27/5/2014,54.13956906,23.57420939,,lake,,0.53,Good,,2,2,8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,50.625,10.96666667,12.63833333,4.820833333,3.223333333
LTL390,LTL390_4.5.2022,LTL390_2022,4,5,2022,4/5/2022,54.13956906,23.57420939,,lake,,0.52,Good,,3,3,120,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55.33333333,11.53333333,12.16666667,4.091666667,3.516666667
LTL391,LTL391_16.5.2016,LTL391_2016,16,5,2016,16/5/2016,54.19513938,23.67375949,,lake,,0.66,Good,,1,1,47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,46.69166667,12.88333333,12.245,4.01,3.2625
LTL391,LTL391_10.5.2022,LTL391_2022,10,5,2022,10/5/2022,54.19513938,23.67375949,,lake,,0.43,Moderate,,3,2,39,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,56.2,12.275,12.11666667,4.016666667,3.55
LTL392,LTL392_12.5.2015,LTL392_2015,12,5,2015,12/5/2015,54.15014121,23.89180446,,lake,,0.64,Good,,1,1,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.206896552,0.793103448,0,49.025,7.016666667,12.13083333,4.025833333,3.273333333
LTL392,LTL392_10.5.2021,LTL392_2021,10,5,2021,10/5/2021,54.15014121,23.89180446,,lake,,0.59,Good,,4,2,106,1,10,0,0,0,1,0,0,0,0,1,0,0,0,0.172413793,0.827586207,0,47.60833333,6.016666667,11.94166667,3.691666667,3.416666667
LTL393,LTL393_27.5.2013,LTL393_2013,27,5,2013,27/5/2013,54.11973105,23.70459302,,lake,,0.5448,Good,,1,1,285,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,53.60833333,14.21666667,10.51083333,2.876666667,3.284166667
LTL393,LTL393_30.5.2018,LTL393_2018,30,5,2018,30/5/2018,54.11973105,23.70459302,,lake,,0.43,Moderate,,1,1,51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,58.325,16.725,11.45,3.741666667,3.421666667
LTL394,LTL394_23.5.2013,LTL394_2013,23,5,2013,23/5/2013,54.03395916,23.7378891,,lake,,0.61,Good,,2,2,80,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.285714286,0.714285714,0,53.275,14.075,10.53083333,2.86,3.284166667
LTL394,LTL394_28.5.2018,LTL394_2018,28,5,2018,28/5/2018,54.03395916,23.7378891,,lake,,0.63,Good,,1,1,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.285714286,0.714285714,0,57.83333333,16.15833333,11.46666667,3.708333333,3.419166667
LTL395,LTL395_21.5.2013,LTL395_2013,21,5,2013,21/5/2013,54.00536639,23.57390561,,lake,,0.6972,Good,,3,3,385,0,0,0,0,0,1,0,0,0,0.076923077,0.923076923,0,0.068965517,0,0.206896552,0.724137931,0,52.76666667,13.75833333,10.545,2.938333333,3.2675
LTL395,LTL395_10.5.2016,LTL395_2016,10,5,2016,10/5/2016,54.00536639,23.57390561,,lake,,0.56,Good,,2,2,65,0,0,0,0,0,1,0,0,0,0.076923077,0.923076923,0,0.068965517,0,0.206896552,0.724137931,0,46.35,12.31666667,12.38583333,4.1125,3.215833333
LTL395,LTL395_17.5.2022,LTL395_2022,17,5,2022,17/5/2022,54.00536639,23.57390561,,lake,,0.64,Good,,2,1,61,0,0,0,0,0,1,0,0,0,0.076923077,0.923076923,0,0.103448276,0,0.206896552,0.689655172,0,56.65833333,12.45,12.2,4.083333333,3.475
LTL396,LTL396_28.5.2013,LTL396_2013,28,5,2013,28/5/2013,53.90902581,24.31485986,,lake,,0.6639,Good,,2,1,424,0,0,0,0,0,1,0,0,0,0.25,0.75,0,0,0,0.533333333,0.466666667,0,56.2,16.5,10.32916667,2.395,3.24
LTL396,LTL396_27.5.2015,LTL396_2015,27,5,2015,27/5/2015,53.90902581,24.31485986,,lake,,0.46,Moderate,,1,1,195,0,0,0,0,0,1,0,0,0,0.25,0.75,0,0,0,0.533333333,0.466666667,0,49.75,6.733333333,12.05583333,3.665,3.149166667
LTL396,LTL396_25.5.2021,LTL396_2021,25,5,2021,25/5/2021,53.90902581,24.31485986,,lake,,0.59,Good,,2,2,21,0,0,0,0,0,1,0,0,0,0.25,0.75,0,0,0,0.533333333,0.466666667,0,47.65833333,6.183333333,11.94166667,3.375,3.325
LTL397,LTL397_28.5.2013,LTL397_2013,28,5,2013,28/5/2013,55.52478921,26.44678746,,lake,,0.4343,Moderate,,1,1,37,0,0,0,0,0,1,0,0,0.071428571,0,0.928571429,0,0,0.357142857,0,0.642857143,0,59.00833333,18.75833333,9.325,1.938333333,2.94
LTL397,LTL397_7.5.2018,LTL397_2018,7,5,2018,7/5/2018,55.52478921,26.44678746,,lake,,0.38,Moderate,,3,3,503,1,1,0,0,0,1,0,0,0,0,1,0,0,0.285714286,0,0.714285714,0,63.40833333,20.73333333,9.925,2.85,3.086666667
LTL398,LTL398_28.5.2013,LTL398_2013,28,5,2013,28/5/2013,55.5037312,26.48933065,,lake,,0.6615,Good,,1,1,97,0,0,0,0,0,1,0,0,0,0,1,0,0.034482759,0,0,0.965517241,0,58.98333333,18.775,9.343333333,1.9775,2.94
LTL398,LTL398_12.5.2021,LTL398_2021,12,5,2021,12/5/2021,55.5037312,26.48933065,,lake,,0.79,High,,1,1,36,0,0,0,0,0,1,0,0,0,0,1,0,0.034482759,0,0,0.965517241,0,48.30833333,6.516666667,10.99166667,3.233333333,3.108333333
LTL399,LTL399_22.5.2017,LTL399_2017,22,5,2017,22/5/2017,55.48309031,26.48901123,,lake,,0.49,Moderate,,1,1,35,0,0,0,0,0,1,0,0,0,0,1,0,0.068965517,0,0,0.931034483,0,60.69166667,20.70833333,10.4,3.141666667,2.911666667
LTL399,LTL399_18.5.2022,LTL399_2022,18,5,2022,18/5/2022,55.48309031,26.48901123,,lake,,0.65,Good,,6,2,186,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,57.10833333,16.975,11.075,3.341666667,3.241666667
LTL400,LTL400_25.5.2016,LTL400_2016,25,5,2016,25/5/2016,55.99075158,22.49279335,,lake,,0.39,Moderate,,5,2,103,1,4,0,0,0,1,0,0.071428571,0.071428571,0,0.857142857,0,0.107142857,0.285714286,0,0.607142857,0,50.95,17.61666667,11.0375,3.800833333,3.4225
LTL400,LTL400_26.4.2023,LTL400_2023,26,4,2023,26/4/2023,55.99075158,22.49279335,,lake,,0.53,Good,,3,1,110,0,0,0,0,0,1,0,0.071428571,0.071428571,0,0.857142857,0,0.107142857,0.285714286,0,0.607142857,0,59.74444444,9.277777778,14.01111111,6.111111111,3.155555556
LTL401,LTL401_27.4.2015,LTL401_2015,27,4,2015,27/4/2015,55.90646167,21.79755857,,lake,,0.83,High,,5,3,48,1,13,0,0,0,1,0,0.333333333,0,0,0.666666667,0,0.423076923,0,0,0.576923077,0,64.975,24.00833333,11.37916667,4.3425,3.060833333
LTL401,LTL401_10.5.2021,LTL401_2021,10,5,2021,10/5/2021,55.90646167,21.79755857,,lake,,0.6,Good,,5,5,43,1,1,0,0,0,1,0,0.333333333,0,0,0.666666667,0,0.423076923,0,0,0.576923077,0,58.45,12.36666667,10.89166667,4,3.241666667
LTL403,LTL403_3.5.2016,LTL403_2016,3,5,2016,3/5/2016,56.0700834,24.06126693,,lake,,0.22,Poor,,1,1,2,0,0,0,0,0,1,0,0.428571429,0,0,0.571428571,0,0.642857143,0,0,0.357142857,0,40.84166667,8.35,11.67583333,4.2175,2.858333333
LTL404,LTL404_3.5.2016,LTL404_2016,3,5,2016,3/5/2016,56.30023031,23.98464776,,lake,,0.44,Moderate,,2,1,13,0,0,0,0,0,1,0,0,0,0,1,0,0.148148148,0,0,0.851851852,0,40.625,8.916666667,11.42166667,4.275,2.773333333
LTL405,LTL405_19.5.2016,LTL405_2016,19,5,2016,19/5/2016,55.69966883,24.11247334,,lake,,0.72,Good,,2,2,99,0,0,0,0,0,1,0,0.153846154,0.153846154,0,0.692307692,0,0.137931034,0.275862069,0.068965517,0.517241379,0,41.85833333,9.533333333,11.85,4.070833333,3.013333333
LTL405,LTL405_28.4.2022,LTL405_2022,28,4,2022,28/4/2022,55.69966883,24.11247334,,lake,,0.65,Good,,1,1,25,0,0,0,0,0,1,0,0.153846154,0.153846154,0,0.692307692,0,0.137931034,0.275862069,0.068965517,0.517241379,0,57.21666667,16.85833333,11.95833333,4.266666667,3.3
LTL405,LTL405_17.5.2023,LTL405_2023,17,5,2023,17/5/2023,55.69966883,24.11247334,,lake,,0.89,High,,5,4,46,1,6,0,0,0,1,0,0.153846154,0.153846154,0,0.692307692,0,0.137931034,0.275862069,0.068965517,0.517241379,0,64.5125,3.0625,15.0875,6.8125,2.65
LTL406,LTL406_2.5.2013,LTL406_2013,2,5,2013,2/5/2013,55.73305538,24.38804697,,lake,,,,,1,1,84,0,0,0,0,0,1,0,0,0.307692308,0,0.692307692,0,0,0.633333333,0,0.366666667,0,56.33333333,15.525,10.57416667,2.981666667,3.026666667
LTL406,LTL406_16.5.2023,LTL406_2023,16,5,2023,16/5/2023,55.73305538,24.38804697,,lake,,0.38,Moderate,,2,1,39,0,0,0,0,0,1,0,0,0.307692308,0,0.692307692,0,0,0.633333333,0,0.366666667,0,63.6375,2.7875,15.3125,6.875,2.675
LTL407,LTL407_2.5.2013,LTL407_2013,2,5,2013,2/5/2013,55.60737505,24.21137983,,lake,,,,,3,1,58,0,0,0,0,0,1,0,0.166666667,0,0,0.833333333,0,0.5,0,0,0.5,0,55.35,15.09166667,10.3875,2.86,3.0875
LTL407,LTL407_17.5.2023,LTL407_2023,17,5,2023,17/5/2023,55.60737505,24.21137983,,lake,,0.65,Good,,4,3,52,1,3,0,0,0,1,0,0.166666667,0,0,0.833333333,0,0.5,0,0,0.5,0,63.65,2.8125,15.1875,6.8,2.7375
LTL408,LTL408_22.4.2020,LTL408_2020,22,4,2020,22/4/2020,55.49265905,23.65107921,,lake,,0.51,Good,,1,1,48,0,0,0,0,0,1,0,0.230769231,0,0,0.769230769,0,0.413793103,0,0,0.586206897,0,40.96666667,3.783333333,13.09166667,5.458333333,3.416666667
LTL409,LTL409_20.5.2013,LTL409_2013,20,5,2013,20/5/2013,55.46138131,23.80138909,,lake,,,,,3,3,18,1,4,0.666666667,0,0,0.333333333,0,0.666666667,0,0,0.333333333,0,0.724137931,0,0,0.275862069,0,55.25,15.75833333,10.0025,2.628333333,3.128333333
LTL409,LTL409_15.5.2018,LTL409_2018,15,5,2018,15/5/2018,55.46138131,23.80138909,,lake,,0.48,Moderate,,1,1,119,0,0,0.666666667,0,0,0.333333333,0,0.666666667,0,0,0.333333333,0,0.724137931,0,0,0.275862069,0,57.35833333,18.05833333,10.725,3.616666667,3.318333333
LTL410,LTL410_20.5.2013,LTL410_2013,20,5,2013,20/5/2013,55.28825207,23.72865985,,lake,,,,,2,2,20,1,2,0,0,0,1,0,0,0,0,1,0,0.068965517,0,0,0.931034483,0,55.75833333,16.25,10.11333333,2.78,3.183333333
LTL410,LTL410_15.5.2018,LTL410_2018,15,5,2018,15/5/2018,55.28825207,23.72865985,,lake,,0.68,Good,,1,1,97,0,0,0,0,0,1,0,0,0,0,1,0,0.103448276,0,0,0.896551724,0,58.125,18.76666667,10.9,3.741666667,3.3575
LTL411,LTL411_15.5.2013,LTL411_2013,15,5,2013,15/5/2013,55.18233253,23.90653886,,lake,,,,,4,4,20,1,7,0,0,0,1,0,0.166666667,0,0,0.833333333,0,0.4375,0,0,0.5625,0,55.3,15.78333333,10.26416667,2.870833333,3.181666667
LTL411,LTL411_18.4.2018,LTL411_2018,18,4,2018,18/4/2018,55.18233253,23.90653886,,lake,,0.7,Good,,3,3,69,0,0,0,0,0,1,0,0.166666667,0,0,0.833333333,0,0.40625,0.03125,0,0.5625,0,57.9,11.86666667,10.58333333,3.55,3.2925
LTL414,LTL414_15.5.2013,LTL414_2013,15,5,2013,15/5/2013,55.28663897,24.08244077,,lake,,,,,4,4,67,1,18,0,0,0,1,0,0.090909091,0,0,0.909090909,0,0.321428571,0.107142857,0,0.571428571,0,54.975,15.39166667,10.32583333,2.876666667,3.180833333
LTL414,LTL414_3.5.2018,LTL414_2018,3,5,2018,3/5/2018,55.28663897,24.08244077,,lake,,0.61,Good,,2,2,40,1,6,0,0,0,1,0,0.090909091,0,0,0.909090909,0,0.357142857,0.071428571,0,0.571428571,0,56.94166667,16.80833333,11.075,3.833333333,3.3575
LTL416,LTL416_7.5.2019,LTL416_2019,7,5,2019,7/5/2019,55.43732593,24.94987793,,lake,,0.75,High,,2,2,153,1,36,0,0,0,1,0,0.1,0,0,0.9,0,0.214285714,0,0.107142857,0.678571429,0,43.65,7.025,13.08333333,4.791666667,3.2
LTL417,LTL417_10.5.2017,LTL417_2017,10,5,2017,10/5/2017,55.85848146,24.97567121,,lake,,0.76,High,,1,1,46,0,0,0,0,0,1,0,0,0,0,1,0,0.107142857,0,0,0.892857143,0,56.90833333,16,11.06666667,3.658333333,3.031666667
LTL417,LTL417_3.5.2022,LTL417_2022,3,5,2022,3/5/2022,55.85848146,24.97567121,,lake,,,,,6,1,64,0,0,0,0,0,1,0,0,0,0,1,0,0.107142857,0,0,0.892857143,0,61.3,16.80833333,11.70833333,3.733333333,3.358333333
LTL419,LTL419_26.4.2016,LTL419_2016,26,4,2016,26/4/2016,55.36380199,22.14711923,,lake,,0.41,Moderate,,4,2,16,1,3,0,0,0,1,0,0,0,0,1,0,0.137931034,0,0.137931034,0.724137931,0,57.925,20.61666667,11.74,4.220833333,3.250833333
LTL419,LTL419_25.4.2023,LTL419_2023,25,4,2023,25/4/2023,55.36380199,22.14711923,,lake,,0.51,Good,,2,1,140,0,0,0,0,0,1,0,0.083333333,0,0,0.916666667,0,0.172413793,0,0.068965517,0.75862069,0,65.26666667,3.433333333,14.52222222,6.311111111,2.866666667
LTL420,LTL420_18.4.2018,LTL420_2018,18,4,2018,18/4/2018,55.3837852,22.97284431,,lake,,0.44,Moderate,,4,3,1056,1,18,0,0,0,1,0,0,0,0.25,0.75,0,0.153846154,0.038461538,0.269230769,0.538461538,0,67.53333333,19.31666667,9.925,3.058333333,3.464166667
LTL421,LTL421_21.5.2013,LTL421_2013,21,5,2013,21/5/2013,55.19011451,23.12829019,,lake,,,,,2,2,57,1,2,0,0,0,1,0,0.333333333,0,0,0.666666667,0,0.62962963,0,0,0.37037037,0,61.23333333,20.475,9.893333333,2.580833333,3.3425
LTL422,LTL422_22.5.2013,LTL422_2013,22,5,2013,22/5/2013,55.16295275,22.79996337,,lake,,,,,4,4,55,2,7,0,0,0,1,0,0,0.583333333,0,0.416666667,0,0,0.793103448,0,0.206896552,0,63.075,21.36666667,10.07333333,2.733333333,3.285833333
LTL423,LTL423_22.5.2013,LTL423_2013,22,5,2013,22/5/2013,55.09405026,22.72661872,,lake,,,,,2,2,80,1,27,0,0,0,1,0,0.166666667,0,0,0.833333333,0,0.379310345,0,0.103448276,0.517241379,0,63.11666667,21.03333333,10.28333333,2.935,3.263333333
LTL423,LTL423_31.5.2021,LTL423_2021,31,5,2021,31/5/2021,55.09405026,22.72661872,,lake,,0.46,Moderate,,2,1,5,0,0,0,0,0,1,0,0.166666667,0,0,0.833333333,0,0.344827586,0,0.137931034,0.517241379,0,50.91666667,6.925,11.68333333,4.025,3.375
LTL424,LTL424_27.5.2013,LTL424_2013,27,5,2013,27/5/2013,54.89012347,22.91644893,,lake,,,,,6,4,160,2,7,0,0,0,1,0,0.25,0,0.083333333,0.666666667,0,0.384615385,0,0.192307692,0.423076923,0,59.15,17.46666667,10.42083333,3.026666667,3.263333333
LTL424,LTL424_31.5.2021,LTL424_2021,31,5,2021,31/5/2021,54.89012347,22.91644893,,lake,,0.81,High,,4,4,23,0,0,0,0,0,1,0,0.25,0,0.083333333,0.666666667,0,0.384615385,0,0.192307692,0.423076923,0,47.8,5.683333333,11.8,4.058333333,3.391666667
LTL426,LTL426_25.5.2015,LTL426_2015,25,5,2015,25/5/2015,54.2207891,24.91081795,,lake,,0.72,Good,,3,3,30,1,1,0,0,0,1,0,0.153846154,0,0.153846154,0.692307692,0,0.172413793,0,0.413793103,0.413793103,0,52.90833333,8.275,11.77,3.571666667,3.1825
LTL426,LTL426_13.5.2021,LTL426_2021,13,5,2021,13/5/2021,54.2207891,24.91081795,,lake,,0.4,Moderate,,10,7,189,1,1,0,0,0,1,0,0.153846154,0,0.076923077,0.769230769,0,0.172413793,0,0.379310345,0.448275862,0,48.3,7.55,11.63333333,3.275,3.341666667
LTL427,LTL427_21.5.2013,LTL427_2013,21,5,2013,21/5/2013,55.34801373,22.96875326,,lake,,,,,6,3,37,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,63.1,22.25833333,9.711666667,2.435833333,3.338333333
LTL428,LTL428_25.5.2015,LTL428_2015,25,5,2015,25/5/2015,54.24402246,25.21454293,,lake,,0.42,Moderate,,3,3,127,1,10,0,0,0,1,0,0,0,0,1,0,0.178571429,0,0.071428571,0.75,0,53.35,8.483333333,11.475,3.508333333,3.14
LTL428,LTL428_13.5.2021,LTL428_2021,13,5,2021,13/5/2021,54.24402246,25.21454293,,lake,,0.36,Moderate,,3,3,127,1,8,0,0,0,1,0,0,0,0,1,0,0.178571429,0,0.071428571,0.75,0,48.075,7.916666667,11.36666667,3.258333333,3.333333333
LTL43,LTL43_30.5.2013,LTL43_2013,30,5,2013,30/5/2013,54.28974036,23.68799547,,lake,,0.5199,Good,,1,1,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,53.8,14.05833333,10.53083333,2.960833333,3.304166667
LTL43,LTL43_22.5.2017,LTL43_2017,22,5,2017,22/5/2017,54.28974036,23.68799547,,lake,,0.42,Moderate,,1,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,57.18333333,17.59166667,11.66666667,3.85,3.269166667
LTL430,LTL430_16.5.2016,LTL430_2016,16,5,2016,16/5/2016,55.45330566,24.88117924,,lake,,0.46,Moderate,,1,1,18,1,18,0,0,0,1,0,0.153846154,0,0,0.846153846,0,0.275862069,0,0.172413793,0.551724138,0,44.36666667,11.60833333,11.76,3.5825,3.136666667
LTL430,LTL430_4.5.2023,LTL430_2023,4,5,2023,4/5/2023,55.45330566,24.88117924,,lake,,0.55,Good,,2,2,51,1,18,0,0,0,1,0,0.153846154,0,0,0.846153846,0,0.310344828,0,0.172413793,0.517241379,0,58.2875,2.55,15.0875,6.4125,2.825
LTL431,LTL431_2.5.2019,LTL431_2019,2,5,2019,2/5/2019,55.52090925,25.63924702,,lake,,0.71,Good,,2,2,36,1,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,47.23333333,8.6,12.91666667,4.666666667,3.066666667
LTL431,LTL431_2.5.2023,LTL431_2023,2,5,2023,2/5/2023,55.52090925,25.63924702,,lake,,0.63,Good,,4,2,93,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,59.9875,2.5875,14.9625,6.3875,2.7375
LTL432,LTL432_25.4.2018,LTL432_2018,25,4,2018,25/4/2018,55.46645101,25.65052351,,lake,,0.57,Good,,1,1,109,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,65.05,12.98333333,10.08333333,2.891666667,3.125833333
LTL433,LTL433_10.5.2016,LTL433_2016,10,5,2016,10/5/2016,55.64483424,25.94015226,,lake,,0.63,Good,,2,2,23,0,0,0,0,0,1,0,0,0,0.153846154,0.846153846,0,0,0,0.321428571,0.678571429,0,47.15833333,13.3,11.3225,3.398333333,2.935833333
LTL433,LTL433_4.5.2022,LTL433_2022,4,5,2022,4/5/2022,55.64483424,25.94015226,,lake,,0.81,High,,3,2,59,0,0,0,0,0,1,0,0,0,0.076923077,0.923076923,0,0,0,0.285714286,0.714285714,0,59.575,18.19166667,11.31666667,3.433333333,3.275
LTL434,LTL434_24.4.2014,LTL434_2014,24,4,2014,24/4/2014,54.57542983,24.54148139,,lake,,0.35,Moderate,,5,3,59,1,24,0,0,0,1,0,0,0,0,1,0,0.068965517,0,0,0.931034483,0,57.725,26.53333333,11.96,4.135,3.2725
LTL434,LTL434_26.4.2022,LTL434_2022,26,4,2022,26/4/2022,54.57542983,24.54148139,,lake,,0.4,Moderate,,1,1,324,0,0,0,0,0,1,0,0,0,0,1,0,0.068965517,0,0,0.931034483,0,61.68333333,20.63333333,11.75833333,3.483333333,3.55
LTL435,LTL435_4.5.2017,LTL435_2017,4,5,2017,4/5/2017,55.9756689,22.24943224,,lake,,0.34,Poor,,3,3,32,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,70.25,28.78333333,10.33333333,3.841666667,3.278333333
LTL435,LTL435_26.4.2023,LTL435_2023,26,4,2023,26/4/2023,55.9756689,22.24943224,,lake,,0.38,Moderate,,6,4,307,1,59,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60.33333333,10.98888889,13.94444444,6.177777778,3.066666667
LTL436,LTL436_2.5.2016,LTL436_2016,2,5,2016,2/5/2016,55.64531848,22.29239704,,lake,,0.29,Poor,,4,2,53,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,56.66666667,22.1,11.09416667,3.706666667,3.33
LTL436,LTL436_25.4.2023,LTL436_2023,25,4,2023,25/4/2023,55.64531848,22.29239704,,lake,,0.5,Good,,2,2,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,64.48888889,10.42222222,14,5.944444444,3.022222222
LTL437,LTL437_10.5.2017,LTL437_2017,10,5,2017,10/5/2017,56.21502886,24.75777645,,lake,,0.66,Good,,1,1,67,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,57.00833333,16.55833333,10.925,3.766666667,2.8825
LTL437,LTL437_15.5.2023,LTL437_2023,15,5,2023,15/5/2023,56.21502886,24.75777645,,lake,,0.68,Good,,6,5,20,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60,2.5875,14.875,6.475,2.5625
LTL438,LTL438_19.5.2016,LTL438_2016,19,5,2016,19/5/2016,56.18254974,24.77789573,,lake,,0.44,Moderate,,1,1,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.964285714,0.035714286,44.10833333,11.15833333,11.52416667,3.713333333,2.871666667
LTL438,LTL438_15.5.2023,LTL438_2023,15,5,2023,15/5/2023,56.18254974,24.77789573,,lake,,0.7,Good,,2,2,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,59.975,2.575,14.8875,6.4375,2.575
LTL439,LTL439_23.5.2016,LTL439_2016,23,5,2016,23/5/2016,55.93997249,25.7903771,,lake,,0.47,Moderate,,2,2,30,0,0,0,0,0,1,0,0.083333333,0,0,0.833333333,0.083333333,0.153846154,0.115384615,0,0.615384615,0.115384615,47.25833333,13.69166667,11.3225,3.41,2.91
LTL439,LTL439_19.5.2021,LTL439_2021,19,5,2021,19/5/2021,55.93997249,25.7903771,,lake,,0.32,Poor,,2,2,41,0,0,0,0,0,1,0,0.083333333,0.083333333,0,0.833333333,0,0.153846154,0.230769231,0,0.615384615,0,48.325,6.35,11.24166667,3.3,3.175
LTL440,LTL440_23.5.2016,LTL440_2016,23,5,2016,23/5/2016,55.91838309,25.81484418,,lake,,0.7,Good,,1,1,27,0,0,0,0,0,1,0,0.307692308,0,0,0.692307692,0,0.344827586,0,0.068965517,0.586206897,0,47.49166667,13.66666667,11.36,3.453333333,2.901666667
LTL440,LTL440_11.5.2023,LTL440_2023,11,5,2023,11/5/2023,55.91838309,25.81484418,,lake,,0.68,Good,,4,2,54,0,0,0,0,0,1,0,0.230769231,0,0,0.769230769,0,0.310344828,0,0.068965517,0.620689655,0,62.4625,2.7,14.625,6.2,2.6375
LTL441,LTL441_16.5.2013,LTL441_2013,16,5,2013,16/5/2013,55.76743465,26.12269148,,lake,,0.7401,Good,,1,1,109,0,0,0,0,0,1,0,0,0,0,1,0,0.103448276,0,0,0.896551724,0,59.69166667,19.03333333,9.503333333,2.008333333,2.969166667
LTL441,LTL441_11.5.2020,LTL441_2020,11,5,2020,11/5/2020,55.76743465,26.12269148,,lake,,0.41,Moderate,,2,2,39,1,9,0,0,0,1,0,0,0,0,1,0,0.103448276,0,0,0.896551724,0,50.55833333,7.658333333,12.55833333,4.725,3.116666667
LTL441,LTL441_3.5.2023,LTL441_2023,3,5,2023,3/5/2023,55.76743465,26.12269148,,lake,,0.7,Good,,5,4,87,0,0,0,0,0,1,0,0,0,0,1,0,0.103448276,0,0,0.896551724,0,62.65,2.725,14.4875,6.1125,2.675
LTL442,LTL442_7.5.2013,LTL442_2013,7,5,2013,7/5/2013,55.44802879,25.89135369,,lake,,0.6713,Good,,1,1,96,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,61.26666667,20.04166667,9.621666667,2.086666667,3.045833333
LTL442,LTL442_5.5.2020,LTL442_2020,5,5,2020,5/5/2020,55.44802879,25.89135369,,lake,,0.82,High,,3,3,65,1,13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,48.95,6.6,12.73333333,4.858333333,3.175
